Iteration	Posterior	Likelihood	Prior	alpha_dip	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	branch_rates[103]	branch_rates[104]	branch_rates[105]	branch_rates[106]	branch_rates[107]	branch_rates[108]	branch_rates[109]	branch_rates[110]	branch_rates[111]	branch_rates[112]	branch_rates[113]	branch_rates[114]	branch_rates[115]	branch_rates[116]	branch_rates[117]	branch_rates[118]	branch_rates[119]	branch_rates[120]	branch_rates[121]	branch_rates[122]	branch_rates[123]	branch_rates[124]	branch_rates[125]	branch_rates[126]	branch_rates[127]	branch_rates[128]	branch_rates[129]	branch_rates[130]	branch_rates[131]	branch_rates[132]	branch_rates[133]	branch_rates[134]	branch_rates[135]	branch_rates[136]	branch_rates[137]	branch_rates[138]	branch_rates[139]	branch_rates[140]	branch_rates[141]	branch_rates[142]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	num_samp_anc	origin_time	psi	rates_dip[1]	rates_dip[2]	rates_dip[3]	rates_dip[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	turnover
2550	-424279.3	-424301.4	22.15296	1.210678	0.000892902	0.00181621	0.00265693	0.0053186	0.00769577	0.00864518	0.0129714	0.00706259	0.00384063	0.00555939	0.00736823	0.00243224	0.00489125	0.00373003	0.00830139	0.00364277	0.00447995	0.00236927	0.00279865	0.00457467	0.00212854	0.00324839	0.00333185	0.00432495	0.00962927	0.0164337	0.000340492	0.00308989	0.00500254	0.00416015	0.00607378	0.00965945	0.000851187	0.00743235	0.00736194	0.00526206	0.000622323	0.0104872	0.0138686	0.000796726	0.00234039	0.00137416	0.00186895	0.00183803	0.000451523	0.00104295	0.000880925	0.00163921	0.000696763	0.00453906	0.00118013	0.00169707	0.00242424	0.00624621	0.00276721	0.00101478	0.00116634	0.0111796	0.000954788	0.0024038	0.0257246	0.00461595	0.00242536	0.00964363	0.00149948	0.00164617	0.00781354	0.00736079	0.00230852	0.0013632	0.00281788	0.00172774	6.26645e-06	0.000311601	0.00152796	1.73299e-05	0.000277219	0.00650767	0.00124181	0.00210723	0.000293482	0.000717269	0.000818112	0.00282971	0.00902124	0.00188392	0.000937291	0.00168029	0.000765758	5.09072e-05	0.00012003	0.00170357	0.00129382	0.00698212	0.000500421	0.00426466	0.00403347	0.000960562	0.000694046	0.000648908	0.000131127	0.000158	0.00122518	0.002338	0.00150524	0.00661297	0.0015942	0.000993881	0.000587522	0.00100083	0.000116491	0.000765572	0.00148043	3.32376e-05	0.0069063	7.96494e-06	0.00520681	0.00440874	0.00803733	0.00120417	0.000617367	0.0092526	0.00995355	0.00514703	0.00675368	0.00776782	0.00449525	0.00281156	0.00210516	0.00257333	0.00740624	0.0045693	0.00658721	0.000452862	0.00517369	0.00248479	0.0157647	0.000377281	0.0425748	0.00995012	0.0224702	0.00188271	0.004188326	0.02944989	0.12965	0.249018	0.109527	0.121502	0.289548	0.100754	0.119573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165.025	0.0003642071	0.176983	0.532056	1.0277	2.26326	0.291907	0.162039	0.19474	0.351314	0.1490229	6.15617	34.0789	48.9641	40.979	34.1072	13.2581	5.59896	20.7579	47	19.767	43.9741	15	45	0.80238
2560	-424281.5	-424300.4	18.82207	1.201753	0.000985025	0.00179854	0.00277127	0.00558478	0.00727245	0.00941208	0.0128629	0.00694706	0.00412674	0.00574917	0.00686724	0.00242111	0.0048914	0.00408975	0.00782761	0.00405173	0.00499502	0.00340373	0.00275806	0.00445486	0.00189061	0.00316615	0.00801555	0.00420136	0.00861984	0.0154243	0.000277765	0.00501165	0.00497882	0.00356003	0.00732555	0.00818045	0.000668848	0.00785342	0.00696988	0.015003	0.000604299	0.00920592	0.0133454	0.000730456	0.00215299	0.00143699	0.00193795	0.00185343	0.000514402	0.000946804	0.000831968	0.00125598	0.000638682	0.00363627	0.00123635	0.00172766	0.00268366	0.00591791	0.00482307	0.000733601	0.000839833	0.0136558	0.00365534	0.00223397	0.0256573	0.00449089	0.001078	0.00189607	0.00166147	0.00131867	0.00755378	0.00762045	0.00202713	0.00127637	0.00282225	0.00150516	2.78764e-06	0.000771719	0.00383424	2.27857e-05	0.000378118	0.00719421	0.000612794	0.00191559	0.000185711	0.000693603	0.000946422	0.00301315	0.00960942	0.00103003	0.00109745	0.00181621	0.00085498	2.96395e-05	0.000117656	0.00164064	0.004823	0.00668091	0.000552677	0.005215	0.00338969	0.000991667	0.000955352	0.000692244	0.000135114	0.000111606	0.00107491	0.00468272	0.00155834	0.00659926	0.00155855	0.000884326	0.000440218	0.00101536	0.000113569	0.000962542	0.00171247	5.08478e-05	0.00584403	3.00298e-05	0.00509554	0.00497539	0.00865318	0.00114322	0.00109169	0.00924982	0.00886587	0.00440079	0.00714975	0.00774915	0.0048469	0.0025974	0.00230021	0.00235862	0.00752222	0.00544632	0.00630538	0.0005078	0.00528643	0.00249029	0.0147609	0.000582792	0.0419896	0.0108856	0.0228292	0.00162011	0.004206939	0.02964022	0.130052	0.24669	0.109867	0.121879	0.290446	0.101067	0.1260965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163.587	0.0005294968	0.175371	0.529999	1.02677	2.26786	0.291907	0.162039	0.19474	0.351314	0.1557367	6.15617	34.0789	48.9641	40.979	34.1072	13.2581	5.7937	20.7579	47	19.767	43.9741	15	45	0.8096773
2570	-424278.9	-424300	21.04029	1.158375	0.000995341	0.00178859	0.00287228	0.00509523	0.00740594	0.00944136	0.0134802	0.00684397	0.00414865	0.00523755	0.00721893	0.00223471	0.0049488	0.00403397	0.00772233	0.00416874	0.00511298	0.00246681	0.00248099	0.00451262	0.0017667	0.00340697	0.0049487	0.00435303	0.00822237	0.0157135	0.000253469	0.00457115	0.00423931	0.00423444	0.00624462	0.0101507	0.00350513	0.00774578	0.00686886	0.0128927	0.000533175	0.00917317	0.0137609	0.000786519	0.00218358	0.00144694	0.00209477	0.00164545	0.000627961	0.0129373	0.000863043	0.00141498	0.000673865	0.00117407	0.0012046	0.00160366	0.00263403	0.00641544	0.00135684	0.000347041	0.0023327	0.0146851	0.00126524	0.00220504	0.02278	0.00441724	0.000334488	0.00290046	0.00161424	0.00132416	0.00852634	0.00743903	0.0021691	0.00156896	0.002616	0.00156415	1.96425e-06	0.000370221	0.00211086	1.23527e-05	0.0005073	0.00591266	0.00101951	0.00221852	0.000187586	0.000511327	0.0010788	0.00273041	0.0109729	0.00179554	0.000902793	0.00209775	0.000881454	2.40666e-05	0.000110294	0.00163242	0.0022277	0.00537421	0.000705952	0.00509204	0.00303731	0.00092513	0.00102428	0.000646234	0.000131806	8.27984e-05	0.00120181	0.00521124	0.00139957	0.00626181	0.00200366	0.000866295	0.000644655	0.00102392	0.000104332	0.001145	0.00159487	6.00094e-05	0.00412453	2.95369e-05	0.00503008	0.0063328	0.00819863	0.0012114	0.00232935	0.00788079	0.00864252	0.00446696	0.00683998	0.00755263	0.00483711	0.00249463	0.00175933	0.00242142	0.00632411	0.00515846	0.00595087	0.000578593	0.00501817	0.00261284	0.0149653	0.00052101	0.0411656	0.0106277	0.021398	0.00164856	0.004018102	0.03427813	0.129628	0.24879	0.109509	0.121482	0.2895	0.101091	0.1228707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163.1873	0.0005355004	0.167429	0.519677	1.02198	2.29091	0.291907	0.162039	0.19474	0.351314	0.1571488	6.15617	34.0789	48.9641	40.979	34.1072	4.74371	5.7937	20.7579	47	19.767	43.9741	15	45	0.7818748
2580	-424288.4	-424298.4	10.03345	1.216964	0.000975172	0.00180838	0.0028351	0.00517054	0.00734682	0.00757696	0.0140583	0.00684584	0.00402156	0.00504889	0.00731057	0.00221111	0.00473379	0.00382422	0.00813403	0.00393621	0.00500933	0.00119813	0.00257976	0.00457863	0.00173128	0.00321865	0.0143636	0.00451787	0.00963439	0.0165596	0.000237625	0.0123458	0.00537063	0.0037639	0.0067104	0.00867354	0.00130409	0.00784691	0.0072489	0.0245043	0.000518843	0.00842124	0.0138357	0.000738137	0.00216049	0.00138967	0.00206574	0.00209179	0.000754698	0.00876145	0.000853482	0.00142266	0.000767968	0.00182093	0.00135728	0.00171172	0.00244555	0.00640982	0.00264633	0.000606842	0.00388122	0.0236622	0.0008756	0.00244714	0.028735	0.0058655	0.000327114	0.00574154	0.00165386	0.00149402	0.00737887	0.00743348	0.00219616	0.00179345	0.00262172	0.0016929	2.50769e-06	0.00030977	0.00146812	3.09752e-05	0.000423955	0.00684474	0.00113838	0.00193501	0.000262505	0.000871334	0.00105787	0.00213714	0.0126996	0.00228536	0.000697678	0.00187928	0.000934784	2.56479e-05	4.33363e-05	0.00160415	0.000953467	0.00507191	0.000649657	0.0052947	0.00291046	0.000919203	0.000760821	0.000548054	0.000101648	0.000128429	0.00133852	0.00199729	0.00279635	0.00712183	0.00132751	0.000966325	0.000717447	0.00101792	0.000104291	0.00166345	0.00161113	4.28917e-05	0.00574097	2.63524e-05	0.00512275	0.00614322	0.00829703	0.00120051	0.00223663	0.00846758	0.0105998	0.00477454	0.0073394	0.00730073	0.00487595	0.00271345	0.00261554	0.00274757	0.00747154	0.0051187	0.00652207	0.000460417	0.00520887	0.00286127	0.0149516	0.000425717	0.0409253	0.0103601	0.0216449	0.000908306	0.004867861	0.03557461	0.130867	0.248141	0.109762	0.121282	0.289023	0.100925	0.1319518	0	0	0	0	0	0	0	0	0	0	0	0	0	1	162.6694	0.0007462549	0.178114	0.533492	1.02835	2.26004	0.291907	0.162039	0.19474	0.351314	0.1675264	6.15617	34.0789	48.9641	40.979	34.1072	4.74371	5.7937	20.7579	47	19.767	43.9741	15	45	0.7876477
2590	-424292.8	-424303.5	10.77108	1.19591	0.00107178	0.00168354	0.0026708	0.00532653	0.00744259	0.00916548	0.0142906	0.0072307	0.00362065	0.00529634	0.00709627	0.00232746	0.00445736	0.00432538	0.00799119	0.00424751	0.00522389	0.00213671	0.00368273	0.00454491	0.00214547	0.00319583	0.0134054	0.00464772	0.00854796	0.0163948	0.000219815	0.011228	0.00501084	0.00393902	0.00706631	0.00877606	0.000585613	0.00863412	0.00705828	0.0135695	0.000598356	0.00882846	0.0144662	0.000759334	0.00199479	0.00152134	0.00248135	0.0021082	0.000762712	0.0129147	0.000886243	0.00163047	0.00073199	0.00253001	0.00138314	0.00174706	0.00251563	0.00645142	0.00275651	0.000398672	0.0123851	0.0177901	0.00853578	0.00209207	0.0300982	0.00558495	0.000345024	0.00323608	0.00153017	0.00138158	0.00820669	0.00735025	0.0022973	0.00171304	0.0025903	0.00177509	8.16984e-06	0.000552861	0.000929648	5.62774e-05	0.000431231	0.00623574	0.000313367	0.00191287	0.000111184	0.000763703	0.000779815	0.00190279	0.014879	0.00228131	0.000736231	0.00211472	0.000833825	3.91872e-05	6.98115e-05	0.00157584	0.000412407	0.00455833	0.000731305	0.00520283	0.00366795	0.000939657	0.000619878	0.000574816	0.0001257	0.000117744	0.00134942	0.00233173	0.00227721	0.00716022	0.00161051	0.000708043	0.00072282	0.000999598	0.000116548	0.00184308	0.00172022	2.88695e-05	0.00555052	4.7798e-05	0.00507986	0.00632327	0.00820738	0.00123507	0.00242369	0.00738142	0.00948031	0.00560439	0.00640459	0.00758976	0.00508106	0.00246896	0.00221844	0.00273697	0.00706301	0.00514862	0.00674369	0.000401603	0.00506297	0.00267059	0.0143042	0.000512385	0.0419458	0.0108981	0.0218156	0.0010435	0.004378977	0.03137548	0.130273	0.247104	0.109304	0.120776	0.290212	0.102332	0.1622141	0	0	0	0	0	0	0	0	0	0	0	0	0	2	161.3594	0.000669036	0.174311	0.528641	1.02615	2.2709	0.291907	0.162039	0.19474	0.351314	0.1935896	6.15617	34.0789	48.9641	40.979	34.1072	5.54464	5.7937	20.7579	47	19.767	43.9741	15	45	0.8379278
2600	-424280.3	-424293.3	13.01174	1.20258	0.00118054	0.00175566	0.00292443	0.00529992	0.00731923	0.00919861	0.0139087	0.0068979	0.00380333	0.00561305	0.00740484	0.00223255	0.00429096	0.00435858	0.00775848	0.00415378	0.00494485	0.000395956	0.00305602	0.00462808	0.00175781	0.00324997	0.0124171	0.00437858	0.00941868	0.0173278	0.000167581	0.0166063	0.00499824	0.00385977	0.00566037	0.00893525	0.000335944	0.00764511	0.00706975	0.00507716	0.000575525	0.00881787	0.0139667	0.000773878	0.001968	0.00150674	0.00205122	0.00231051	0.000723772	0.0140752	0.000800485	0.00145926	0.000845787	0.00354639	0.00132571	0.00169405	0.00282316	0.00654429	0.00220375	0.000346708	0.00858268	0.00925812	0.0195839	0.00255124	0.0246896	0.00577201	0.000671129	0.00499626	0.00170268	0.00126153	0.00813911	0.00732969	0.00220458	0.00183642	0.00309023	0.00165946	1.50344e-05	0.00036299	0.000403014	2.63206e-05	0.000374527	0.00694478	0.000681396	0.00176557	0.000143163	0.000706145	0.000882813	0.000827917	0.0144291	0.00341772	0.000780006	0.00218957	0.000807292	2.29845e-05	9.80026e-05	0.00168554	0.000367556	0.00498485	0.000625319	0.0050428	0.00333785	0.000941514	0.000646774	0.000592589	0.00012697	0.000154749	0.00191694	0.00272677	0.00139151	0.00662441	0.00178319	0.000701425	0.0007857	0.00107239	0.000103655	0.00176557	0.00161842	3.75091e-05	0.00734353	1.52276e-05	0.00460116	0.00856642	0.00791872	0.00124508	0.00233215	0.00768093	0.0103435	0.00468184	0.00741996	0.00752648	0.00485385	0.0024627	0.00213229	0.00302153	0.00777717	0.00411768	0.00760613	0.000288927	0.00518404	0.00287257	0.0152604	0.000394269	0.0426182	0.0106801	0.0213858	0.000424414	0.004247871	0.02476125	0.130572	0.247673	0.109322	0.121054	0.29088	0.100498	0.1695059	0	0	0	0	0	0	0	0	0	0	0	0	0	1	158.0694	0.0003503696	0.17552	0.530191	1.02686	2.26743	0.292413	0.16157	0.195719	0.350298	0.1942671	6.46387	34.0789	48.9641	40.979	34.1072	5.54464	5.7937	20.7579	47	19.4652	43.9741	15	45	0.8725402
2610	-424284.2	-424307	22.74169	1.181141	0.00104688	0.00181153	0.00254787	0.00537321	0.00714237	0.00753188	0.014783	0.00671577	0.00407824	0.00508094	0.00688296	0.00231607	0.00460909	0.00409903	0.00829234	0.00424835	0.00483653	0.00131382	0.00298597	0.00477785	0.0018912	0.00294881	0.00377231	0.00441513	0.0087338	0.0171553	0.000237083	0.00542987	0.00462695	0.00443411	0.00651924	0.00838519	0.000448912	0.00738419	0.00636571	0.00594996	0.000515194	0.00895963	0.0132418	0.000801479	0.00230608	0.00136998	0.00226127	0.00188091	0.00069876	0.00545776	0.000861083	0.00152148	0.000644233	0.00207478	0.00127057	0.00178138	0.00274838	0.00631504	0.00179423	0.000584703	0.00590647	0.00534259	0.0121906	0.00256438	0.0270099	0.00587964	0.00119384	0.0121361	0.0015502	0.00121327	0.00786209	0.0071603	0.00225642	0.00190085	0.00266053	0.00186751	1.87585e-05	0.000440927	0.000613696	1.71433e-05	0.000743271	0.00727823	0.00122428	0.00144309	5.45384e-05	0.000611469	0.00121912	0.000872257	0.0124346	0.00414215	0.000889828	0.00194644	0.000843859	2.42016e-05	0.00010938	0.00149688	0.000287604	0.00473625	0.000507581	0.00525602	0.00289848	0.00093186	0.000678844	0.000612374	0.000174795	0.000133274	0.00134654	0.00273429	0.00038228	0.00700557	0.00128896	0.000704603	0.000826947	0.000960999	0.000104068	0.00149386	0.00162619	5.23e-05	0.00541206	1.09302e-05	0.00430534	0.00863826	0.00776565	0.00114555	0.00222192	0.00737015	0.00981636	0.00527547	0.00679453	0.00765727	0.00462042	0.00304598	0.00151377	0.00242107	0.00731111	0.00524527	0.00622179	0.000367738	0.00524692	0.00195487	0.0158325	0.00046353	0.0414815	0.0106638	0.0221043	0.000164689	0.004724273	0.03160892	0.130594	0.247713	0.109177	0.121073	0.290927	0.100515	0.1651402	0	0	0	0	0	0	0	0	0	0	0	0	0	1	159.4936	0.0004635439	0.171619	0.525163	1.02455	2.27867	0.292606	0.161677	0.195849	0.349869	0.1967492	6.46387	34.0789	48.9641	40.979	34.1072	6.39619	6.04693	20.7579	47	19.4652	43.9741	15	45	0.8393441
2620	-424292.5	-424305	12.4906	1.189442	0.00114346	0.00181968	0.00270573	0.0055203	0.00704049	0.00792726	0.0138384	0.0066759	0.00384465	0.00554403	0.00707165	0.00224735	0.00474179	0.00394849	0.00859516	0.00394367	0.00520286	0.00127295	0.00289749	0.00438582	0.00195242	0.00332625	0.00176608	0.00441672	0.00982655	0.0162104	0.000245123	0.00932693	0.00502142	0.00398151	0.00788075	0.00813994	0.000811584	0.00697365	0.00805816	0.00928752	0.000564148	0.00969194	0.0144147	0.000756116	0.002344	0.00147056	0.002173	0.00224878	0.000739543	0.00604032	0.0009188	0.00169368	0.000788583	0.00192319	0.00124416	0.00178751	0.00257401	0.00640906	0.00164759	0.000392687	0.0101928	0.00421756	0.0173958	0.00267269	0.0236797	0.00536845	0.00410777	0.020447	0.00161661	0.00117561	0.00793323	0.00768342	0.00201927	0.0017341	0.00320111	0.00197844	5.33893e-05	0.000408239	0.00105453	8.5713e-06	0.000742759	0.0061788	0.00164966	0.00129593	6.20069e-05	0.000961019	0.00182684	0.000743538	0.0124783	0.00288554	0.00105808	0.00216129	0.000721628	2.83877e-05	0.000119901	0.00162958	0.000543357	0.00513673	0.000559745	0.00508446	0.0028012	0.00102452	0.000454432	0.000753122	0.000113314	0.000114003	0.00131747	0.00217624	0.000285285	0.00672965	0.00182778	0.000663702	0.00143578	0.000976978	0.000101143	0.0012853	0.00160202	4.84417e-05	0.00692058	2.17258e-05	0.00451733	0.00744268	0.00870666	0.00116673	0.00178605	0.00780927	0.0101057	0.00457108	0.00703608	0.00740682	0.00510017	0.00253876	0.00195354	0.00259342	0.00786364	0.00582794	0.0059668	0.000531224	0.00514923	0.00229143	0.0156197	0.000399983	0.0434933	0.00938337	0.0218871	0.000218901	0.004898896	0.02733003	0.130594	0.247713	0.109177	0.121073	0.290927	0.100515	0.1520266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156.2678	0.0003660477	0.173135	0.527125	1.02546	2.27428	0.292924	0.160765	0.196062	0.350249	0.1793566	6.46387	34.0789	48.37	40.979	34.1072	5.11745	6.04693	20.7579	47	19.4652	43.9741	15	45	0.8476218
2630	-424293.1	-424310.5	17.44169	1.163039	0.00116585	0.00175899	0.00279622	0.00537601	0.00794538	0.00917459	0.0135564	0.00670187	0.0039297	0.00541448	0.00718159	0.00240849	0.00446172	0.00401435	0.0082178	0.00399624	0.00525878	0.000516409	0.00273011	0.0046188	0.00181793	0.00322376	0.000606815	0.0041847	0.00873065	0.0157074	0.000183295	0.0022054	0.0050364	0.00387146	0.00669713	0.00804587	0.000408753	0.00737405	0.00745188	0.00860629	0.000586449	0.0087508	0.0146006	0.000719883	0.00222955	0.00132138	0.0023144	0.0024669	0.000594442	0.00483858	0.000879331	0.00148745	0.000783878	0.00462979	0.00145073	0.00183097	0.00263728	0.00639752	0.005272	0.000300282	0.012757	0.00804838	0.0112769	0.0023255	0.0289029	0.00478269	0.00182501	0.00815471	0.0015579	0.00107882	0.00771371	0.00750769	0.0022792	0.00158655	0.00289495	0.0014374	3.03202e-05	0.000398942	0.000314875	9.67627e-06	0.000707862	0.00422849	0.00167469	0.000886094	5.10679e-05	0.000632869	0.00196143	0.000717236	0.012972	0.009554	0.00106914	0.00220398	0.000868171	4.9311e-05	9.19192e-05	0.00165456	0.000455531	0.00602328	0.000588659	0.00556535	0.00327972	0.00105471	0.000925606	0.000514803	0.000158694	0.000144099	0.00125025	0.00256031	0.000178311	0.00707352	0.00179465	0.000588236	0.00166256	0.00101599	0.000139053	0.00143752	0.00176399	3.6397e-05	0.00645134	2.15571e-05	0.00436811	0.00607494	0.00859453	0.00110638	0.00174765	0.00812557	0.00847037	0.0046873	0.00752114	0.00739225	0.00523818	0.00255707	0.00297299	0.00240201	0.0071024	0.00529409	0.00569328	0.000474098	0.00555571	0.00252495	0.0133544	0.000370369	0.0435303	0.00843334	0.0222887	0.000103453	0.003742549	0.03039402	0.130095	0.247856	0.10924	0.121143	0.291094	0.100572	0.1502939	0	0	0	0	0	0	0	0	0	0	0	0	0	1	155.7285	0.0003982754	0.168291	0.520814	1.02252	2.28838	0.292915	0.160791	0.196056	0.350238	0.1806879	6.46387	34.0789	48.2636	40.979	34.1072	5.11745	6.04693	20.7579	47	19.4652	43.9741	15	45	0.8317872
2640	-424297.3	-424312	14.67919	1.18381	0.00102466	0.00168531	0.0028858	0.00528115	0.00776338	0.00857916	0.0141913	0.00669812	0.00373336	0.00547436	0.00677398	0.00236075	0.0045676	0.00404378	0.00784114	0.00431621	0.00533168	0.000404443	0.00304479	0.0045257	0.0018626	0.00336662	0.000287448	0.0041579	0.00713909	0.0158801	0.000155559	0.00718634	0.00486298	0.00369531	0.00706683	0.00850837	0.000908441	0.00752884	0.00797096	0.00418739	0.000503201	0.00979349	0.0129878	0.0007291	0.00240416	0.00136352	0.00215644	0.00222545	0.000670548	0.0108964	0.000892396	0.00158622	0.00085558	0.00542232	0.001539	0.00180583	0.00267757	0.0063006	0.00378064	0.000154919	0.007517	0.0104632	0.00757814	0.00246087	0.0292047	0.00562085	0.000500285	0.00175253	0.0017252	0.00111321	0.0078399	0.00752487	0.0020896	0.00163828	0.00324386	0.00177032	2.67991e-05	0.000543636	0.000245918	2.23184e-05	0.000688361	0.00544741	0.00143433	0.00126684	0.000334411	0.000606694	0.00155013	0.000501364	0.0125454	0.0211007	0.000860656	0.00233504	0.000898154	2.32248e-05	4.34938e-05	0.00151131	0.00105251	0.00612061	0.000475059	0.00538695	0.00369165	0.00104035	0.000798156	0.00058535	0.000118407	0.000157725	0.000456762	0.00311631	7.77904e-05	0.00677051	0.00167133	0.000628302	0.00138589	0.0010275	0.000129166	0.0016901	0.00182144	3.32041e-05	0.00499344	4.59072e-05	0.00453665	0.00703777	0.00856864	0.00112119	0.00166034	0.00771994	0.0105216	0.0047581	0.00692697	0.00762387	0.00494823	0.00264397	0.00210202	0.00244449	0.00723106	0.00479556	0.00635933	0.000287633	0.00537497	0.00273377	0.0121895	0.000483011	0.043029	0.0113191	0.0221651	0.000330199	0.005252719	0.03000146	0.130335	0.248313	0.107595	0.121367	0.291632	0.100758	0.1445591	0	0	0	0	0	0	0	0	0	0	0	0	0	1	155.0333	0.00030247	0.172107	0.525796	1.02484	2.27725	0.292915	0.160791	0.196056	0.350238	0.1745606	6.46387	34.0789	48.2636	40.979	34.1072	9.92451	6.04693	20.7579	47	19.4652	43.9741	15	45	0.8281315
2650	-424281.6	-424303.1	21.46611	1.178256	0.00110742	0.00179085	0.00277326	0.00549847	0.00697972	0.00868752	0.0136443	0.00697318	0.00357723	0.00512369	0.00672056	0.00238369	0.00458489	0.00415129	0.00758924	0.00389307	0.00517103	0.00364743	0.00314405	0.00475971	0.00188477	0.00314274	0.000119285	0.00435694	0.00876499	0.0157246	0.000110787	0.00541989	0.00528399	0.00421947	0.00760044	0.00894714	0.00134626	0.00715422	0.00740319	0.00641769	0.000596706	0.00991812	0.0137553	0.000739495	0.00220872	0.00135722	0.00242944	0.00263641	0.000646317	0.00532669	0.000824493	0.0014758	0.000763128	0.00774188	0.00150592	0.00171538	0.00275329	0.00614817	0.00347358	0.00011427	0.0108095	0.00457347	0.00623708	0.00266546	0.0233512	0.00375401	0.000609514	0.00306751	0.00160496	0.00100858	0.00803664	0.00728983	0.00236274	0.00163783	0.00267972	0.00160715	7.13842e-05	0.000511899	0.000386883	2.03134e-05	0.000951199	0.00441027	0.00133303	0.00458498	0.000664299	0.00112111	0.00240507	0.000227769	0.0128178	0.00293689	0.000986022	0.00236937	0.000856886	3.48242e-05	3.62489e-05	0.00153283	0.0016923	0.00650872	0.000451243	0.00482572	0.00245274	0.00102478	0.00090284	0.000531625	0.000137248	0.000138919	0.000604252	0.00427652	0.00015155	0.00649629	0.00154561	0.000654386	0.00130784	0.00100652	0.000113995	0.0016414	0.00176238	6.33349e-05	0.0069299	2.55313e-05	0.0043815	0.00713395	0.00824892	0.00113097	0.00079633	0.00736275	0.00967583	0.00477216	0.0065356	0.00754533	0.00492574	0.00269958	0.003488	0.00246098	0.00689962	0.00564616	0.00584213	0.000378586	0.00507015	0.00276569	0.0127724	0.000426154	0.042528	0.0114347	0.0208686	0.000926014	0.004094104	0.02780224	0.130167	0.247994	0.107377	0.121211	0.291257	0.101994	0.1445954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156.7854	0.0005348947	0.171091	0.524476	1.02423	2.2802	0.291854	0.161032	0.19635	0.350764	0.1723977	6.46387	34.0789	48.2636	40.979	34.1072	9.92451	6.04693	20.7579	47	19.4652	43.9741	15	45	0.8387319
